SKU ID,Product Name,Category,Supplier,Warehouse,Opening Stock,Received Qty,Sold Qty,Closing Stock,Reorder Level,Unit Cost,Date
SKU11237,Logitech Keyboard,electronics,Apex Distributors,Pune WH,64,286,13,337,73,29058.09,17-01-2025
SKU11238,HP Monitor,IT Equipment,Global Traders,Delhi WH,115,278,289,104,57,33536.95,18-04-2025
SKU11239,Logitech Keyboard,Electronics,Apex Distributors,Mumbai WH,463,265,471,257,26,16740.82,09-04-2024
SKU11240,Office Chair,Electronics,Prime Supplies,Bengaluru WH,470,148,579,39,81,33753.21,24-02-2024
SKU11241,Blue Yeti Microphone,office supplies,,Pune WH,409,104,528,-15,38,11254.82,22-11-2025
SKU11242,Logitech Webcam,office supplies,TechNova Pvt Ltd,Delhi WH,377,79,154,302,100,31220.83,24-07-2024
SKU11243,LG LED Screen,Electronics,Prime Supplies,Pune WH,108,34,0,142,39,10294.25,30-04-2025
SKU11244,HP Monitor,Electronics,Apex Distributors,Delhi WH,62,258,227,93,70,24237.6,07-07-2024
SKU11245,LG LED Screen,office supplies,,Bengaluru WH,469,120,559,30,53,6247.51,29-05-2024
SKU11246,Samsung SSD,electronics,Vertex Solutions,Delhi WH,375,11,94,292,38,24075.28,23-10-2024
SKU11247,Cisco Switch,Electronic,Apex Distributors,Delhi WH,391,51,491,-49,95,19352.46,19-04-2024
SKU11248,Dell Laptop,Electronic,,Mumbai WH,287,213,435,65,38,28254.03,12-01-2024
SKU11249,APC UPS,Electronics,NextGen Systems,Pune WH,347,155,34,468,99,23448.56,14-04-2025
SKU11250,Epson Projector,Office Supplies,Vertex Solutions,Nagpur WH,191,4,40,155,,45137.27,21-06-2025
SKU11251,Canon Printer,Electronic,NextGen Systems,Delhi WH,249,262,64,447,42,35787.6,23-05-2024
SKU11252,Cisco Switch,IT Equipment,,Bengaluru WH,192,155,201,146,28,32982.69,12-08-2025
SKU11253,Seagate Hard Drive,electronics,NextGen Systems,Bengaluru WH,412,259,674,-3,87,47764.21,22-12-2024
SKU11254,Dell Laptop,office supplies,Global Traders,Pune WH,349,206,69,486,25,4917.37,18-04-2024
SKU11255,Samsung SSD,Electronics,Global Traders,Delhi WH,305,243,331,217,49,37815.11,06-03-2025
SKU11256,Dell Mouse,Electronics,Prime Supplies,Delhi WH,82,31,156,-43,52,38191.26,13-09-2025
SKU11257,Dell Mouse,office supplies,,Delhi WH,373,15,89,299,61,6747.51,14-10-2025
SKU11258,Seagate Hard Drive,IT Equipment,,Nagpur WH,343,284,204,423,45,11352.28,14-06-2024
SKU11259,Office Desk,Electronics,Prime Supplies,Pune WH,272,270,196,346,31,1758.64,23-05-2024
SKU11259,Blue Yeti Microphone,Electronics,NextGen Systems,Pune WH,52,184,208,28,92,34149.82,19-10-2025
SKU11261,Office Desk,IT Equipment,NextGen Systems,Nagpur WH,320,254,194,380,46,30962.1,26-07-2025
SKU11262,Lenovo Tablet,office supplies,,Mumbai WH,486,70,68,488,76,28500.71,10-05-2024
SKU11263,Dell Mouse,IT Equipment,Vertex Solutions,Mumbai WH,450,264,305,409,32,30114.33,04-12-2024
SKU11264,Seagate Hard Drive,IT Equipment,NextGen Systems,Mumbai WH,61,114,210,-35,57,43634.88,10-06-2024
SKU11265,Samsung SSD,Office Supplies,Apex Distributors,Delhi WH,197,38,273,-38,93,30970.38,13-07-2025
SKU11266,Dell Laptop,Electronics,NextGen Systems,Delhi WH,407,56,482,-19,53,13117.97,08-12-2024
SKU11267,Blue Yeti Microphone,office supplies,NextGen Systems,Mumbai WH,441,30,142,329,46,11857.3,15-03-2024
SKU11268,Epson Projector,Electronics,,Bengaluru WH,462,288,624,126,24,36990.54,23-03-2024
SKU11269,HP Monitor,Electronics,TechNova Pvt Ltd,Delhi WH,332,245,132,445,54,25429.45,27-10-2025
SKU11270,Samsung SSD,Electronics,TechNova Pvt Ltd,Mumbai WH,229,220,244,205,58,38703.3,19-07-2024
SKU11271,Cisco Switch,Electronics,,Delhi WH,323,194,18,499,90,34802.48,16-03-2025
SKU11272,Dell Mouse,IT Equipment,Prime Supplies,Bengaluru WH,409,218,562,65,37,49128.47,11-01-2025
SKU11273,HP Monitor,electronics,Vertex Solutions,Mumbai WH,230,99,175,154,75,29472.01,20-08-2024
SKU11274,Dell Laptop,office supplies,Vertex Solutions,Mumbai WH,261,274,581,-46,25,3922.92,09-05-2024
SKU11275,Office Chair,Electronic,Vertex Solutions,Nagpur WH,-274,92,144,-326,25,6572.84,11-02-2025
SKU11276,Logitech Keyboard,Electronic,Vertex Solutions,Delhi WH,295,62,336,21,29,35292.23,31-12-2024
SKU11277,Epson Projector,Office Supplies,Apex Distributors,Pune WH,489,112,454,147,58,26389.52,30-09-2024
SKU11278,HP Monitor,Electronic,,Bengaluru WH,213,277,515,-25,33,24361.76,21-03-2024
SKU11279,Logitech Webcam,office supplies,Vertex Solutions,Mumbai WH,154,70,266,-42,49,18682.26,25-05-2024
SKU11280,APC UPS,Electronics,TechNova Pvt Ltd,Delhi WH,68,120,178,10,76,41832.63,03-10-2024
SKU11281,HP Monitor,Electronic,,Delhi WH,192,196,153,235,30,1040.54,26-01-2025
SKU11282,JBL Headset,IT Equipment,Global Traders,Delhi WH,246,227,45,428,48,26671.35,07-11-2025
SKU11283,LG LED Screen,Electronic,Apex Distributors,Bengaluru WH,206,16,178,44,23,10905.55,29-01-2024
SKU11284,HP Monitor,Electronics,,Nagpur WH,224,222,443,3,74,42939.85,01-07-2025
SKU11285,TP-Link Router,IT Equipment,,Pune WH,287,217,531,-27,53,6680.45,16-01-2024
SKU11286,Blue Yeti Microphone,Electronic,NextGen Systems,Bengaluru WH,193,140,43,290,51,19790.6,22-09-2025
SKU11287,LG LED Screen,Electronics,Prime Supplies,Nagpur WH,190,185,137,238,52,28465.21,24-11-2024
SKU11288,APC UPS,Electronics,,Mumbai WH,478,135,183,430,76,23375.33,02-01-2025
SKU11289,HP Monitor,Office Supplies,Prime Supplies,Nagpur WH,295,284,223,356,72,44862.51,18-07-2025
SKU11290,Seagate Hard Drive,Electronic,Apex Distributors,Delhi WH,210,32,225,17,43,6448.4,07-10-2025
SKU11291,Dell Mouse,office supplies,TechNova Pvt Ltd,Pune WH,139,75,25,189,49,34253.63,26-03-2025
SKU11292,Samsung SSD,Electronics,Apex Distributors,Nagpur WH,346,162,42,466,90,904.3,27-12-2024
SKU11293,Epson Projector,Electronics,Prime Supplies,Bengaluru WH,326,22,307,41,50,22246.25,07-06-2025
SKU11294,Office Desk,Electronic,,Mumbai WH,89,121,104,106,61,32130.16,16-10-2024
SKU11295,Epson Projector,Electronic,,Nagpur WH,123,12,83,52,97,23587.18,28-10-2024
SKU11296,HP Monitor,Electronic,Global Traders,Bengaluru WH,368,15,82,301,67,1374.21,15-09-2025
SKU11297,Office Desk,office supplies,NextGen Systems,Pune WH,158,160,261,57,85,19004.1,19-08-2025
SKU11298,Logitech Keyboard,electronics,,Bengaluru WH,66,76,97,45,30,36678.98,24-06-2025
SKU11299,Dell Docking Station,IT Equipment,NextGen Systems,Nagpur WH,458,26,483,1,87,9831.68,12-08-2025
SKU11300,Samsung SSD,Electronic,Vertex Solutions,Delhi WH,200,124,168,156,,15809.34,28-04-2024
SKU11301,Epson Projector,Electronics,NextGen Systems,Bengaluru WH,404,123,455,72,72,25331.61,05-01-2025
SKU11302,APC UPS,IT Equipment,Vertex Solutions,Bengaluru WH,384,247,619,12,49,41408.27,08-05-2024
SKU11303,Office Desk,office supplies,Global Traders,Bengaluru WH,325,125,397,53,72,13087.92,20-10-2024
SKU11304,Lenovo Tablet,IT Equipment,Global Traders,Bengaluru WH,224,160,60,324,30,24760.59,21-07-2024
SKU11305,Dell Mouse,IT Equipment,Apex Distributors,Bengaluru WH,142,232,7,367,41,35597.96,26-04-2025
SKU11306,Lenovo Tablet,Electronics,Global Traders,Mumbai WH,430,51,129,352,24,6705.65,26-06-2025
SKU11307,HP Scanner,office supplies,Vertex Solutions,Nagpur WH,248,216,362,102,36,6039.58,10-12-2024
SKU11308,Logitech Keyboard,office supplies,NextGen Systems,Delhi WH,352,55,369,38,25,45542.64,07-10-2025
SKU11309,Canon Printer,office supplies,Global Traders,Bengaluru WH,280,223,296,207,81,45825.46,05-06-2025
SKU11310,Office Desk,Electronic,,Delhi WH,92,77,1,168,95,16089.8,29-06-2024
SKU11311,Samsung SSD,Electronic,,Nagpur WH,310,143,483,-30,32,2509.57,14-06-2025
SKU11312,Logitech Webcam,Electronic,,Nagpur WH,318,296,520,94,74,37889.28,26-05-2024
SKU11313,Seagate Hard Drive,Office Supplies,NextGen Systems,Mumbai WH,71,107,110,68,86,17432.55,18-06-2024
SKU11314,APC UPS,electronics,Global Traders,Nagpur WH,110,147,140,117,82,46966.32,22-09-2024
SKU11315,Canon Printer,Electronics,Vertex Solutions,Bengaluru WH,360,54,118,296,55,41955.62,21-06-2024
SKU11316,Cisco Switch,Electronics,NextGen Systems,Pune WH,64,20,49,35,20,14163.69,07-08-2025
SKU11317,APC UPS,Electronic,Prime Supplies,Mumbai WH,268,227,533,-38,36,22275.81,18-03-2025
SKU11318,Seagate Hard Drive,office supplies,Prime Supplies,Nagpur WH,302,134,44,392,37,40201.69,15-08-2024
SKU11319,Dell Docking Station,Electronic,Apex Distributors,Delhi WH,422,38,167,293,40,31568.13,09-06-2025
SKU11319,HP Monitor,IT Equipment,Prime Supplies,Bengaluru WH,394,37,361,70,60,15944.61,25-07-2025
SKU11321,Dell Laptop,electronics,Global Traders,Bengaluru WH,388,18,324,82,100,18872.83,13-08-2024
SKU11322,Canon Printer,IT Equipment,Global Traders,Delhi WH,394,100,271,223,80,14201.72,22-07-2024
SKU11323,Dell Laptop,IT Equipment,Prime Supplies,Delhi WH,375,45,264,156,47,27931.08,01-08-2024
SKU11324,Seagate Hard Drive,Office Supplies,,Bengaluru WH,413,91,39,465,73,11812.32,23-12-2024
SKU11325,Samsung SSD,Electronic,,Delhi WH,297,271,184,384,58,39857.63,05-02-2025
SKU11326,Logitech Webcam,Electronics,Vertex Solutions,Mumbai WH,356,182,556,-18,81,48149.66,21-10-2024
SKU11327,Lenovo Tablet,Electronics,Global Traders,Delhi WH,264,228,333,159,51,47820.14,07-11-2025
SKU11328,Cisco Switch,IT Equipment,,Pune WH,108,177,203,82,36,1545.23,01-10-2024
SKU11329,HP Monitor,Office Supplies,NextGen Systems,Nagpur WH,309,110,455,-36,72,33781.95,25-02-2025
SKU11330,Seagate Hard Drive,Electronics,Apex Distributors,Delhi WH,250,226,435,41,71,36436.52,13-12-2024
SKU11331,Lenovo Tablet,electronics,Global Traders,Bengaluru WH,375,23,157,241,77,10389.42,02-10-2025
SKU11332,Blue Yeti Microphone,Electronics,TechNova Pvt Ltd,Delhi WH,106,168,66,208,97,4603.61,22-12-2025
SKU11333,Logitech Keyboard,office supplies,TechNova Pvt Ltd,Bengaluru WH,220,180,392,8,90,10602.12,02-07-2025
SKU11334,Samsung SSD,Electronic,Global Traders,Nagpur WH,151,80,274,-43,70,16641.96,08-08-2024
SKU11335,HP Monitor,Electronics,Prime Supplies,Bengaluru WH,333,127,481,-21,21,19957.08,11-05-2025
SKU11336,Dell Laptop,electronics,Vertex Solutions,Mumbai WH,71,80,72,79,58,13695.67,06-05-2024
SKU11337,Canon Printer,office supplies,Apex Distributors,Mumbai WH,466,193,671,-12,71,3918.7,31-05-2025
SKU11338,Blue Yeti Microphone,Office Supplies,Global Traders,Mumbai WH,419,212,20,611,21,36820.08,04-02-2025
SKU11339,Dell Docking Station,office supplies,TechNova Pvt Ltd,Nagpur WH,149,159,165,143,74,13775.08,26-07-2024
SKU11340,Logitech Webcam,IT Equipment,Prime Supplies,Pune WH,101,135,241,-5,68,48347.63,28-07-2025
SKU11341,Dell Docking Station,electronics,,Mumbai WH,192,247,145,294,88,49658.38,07-02-2025
SKU11342,Samsung SSD,Office Supplies,TechNova Pvt Ltd,Delhi WH,240,279,110,409,77,38583.17,02-04-2025
SKU11343,Office Chair,electronics,Prime Supplies,Mumbai WH,239,244,111,372,59,28088.18,31-07-2024
SKU11344,Logitech Keyboard,electronics,,Bengaluru WH,492,250,607,135,51,41919.71,19-06-2025
SKU11345,Cisco Switch,Electronic,,Nagpur WH,420,290,238,472,27,37051.51,03-06-2024
SKU11346,Seagate Hard Drive,office supplies,Vertex Solutions,Bengaluru WH,68,164,208,24,20,39755.32,12-07-2025
SKU11347,APC UPS,office supplies,,Bengaluru WH,305,160,241,224,61,27784.88,24-03-2024
SKU11348,HP Scanner,electronics,TechNova Pvt Ltd,Pune WH,103,217,358,-38,29,26044.96,04-05-2024
SKU11349,HP Monitor,IT Equipment,,Pune WH,135,101,224,12,34,31345.63,21-06-2025
SKU11350,Blue Yeti Microphone,IT Equipment,,Mumbai WH,-299,71,383,-611,,14907.88,21-03-2025
SKU11351,LG LED Screen,Electronic,Global Traders,Pune WH,200,138,267,71,61,14580.82,02-12-2025
SKU11352,Seagate Hard Drive,IT Equipment,,Pune WH,154,190,265,79,97,46816.5,18-05-2024
SKU11353,Dell Laptop,Electronic,,Pune WH,134,268,366,36,80,7602.42,09-03-2024
SKU11354,Dell Mouse,Office Supplies,,Nagpur WH,52,159,96,115,45,4826.26,01-10-2025
SKU11355,Blue Yeti Microphone,electronics,NextGen Systems,Mumbai WH,289,80,34,335,64,46401.19,08-10-2024
SKU11356,Epson Projector,Office Supplies,,Nagpur WH,195,218,299,114,59,28099.5,18-10-2025
SKU11357,Canon Printer,Electronics,Vertex Solutions,Nagpur WH,387,103,79,411,95,8998.43,31-07-2025
SKU11358,Office Desk,office supplies,,Nagpur WH,102,64,204,-38,86,28825.22,29-08-2025
SKU11359,TP-Link Router,Electronics,Vertex Solutions,Pune WH,359,141,484,16,46,4657.78,21-09-2025
SKU11360,Dell Laptop,Electronic,Prime Supplies,Mumbai WH,125,73,42,156,80,6935.05,26-03-2025
SKU11361,Dell Docking Station,Electronics,Vertex Solutions,Bengaluru WH,267,241,334,174,58,19723.01,29-01-2025
SKU11362,Dell Docking Station,Electronic,Prime Supplies,Bengaluru WH,411,242,363,290,59,42125.34,19-06-2024
SKU11363,Blue Yeti Microphone,IT Equipment,,Nagpur WH,374,142,146,370,75,34299.84,25-07-2025
SKU11364,Epson Projector,IT Equipment,NextGen Systems,Delhi WH,272,178,91,359,23,10767.62,27-07-2025
SKU11365,TP-Link Router,office supplies,TechNova Pvt Ltd,Pune WH,498,97,391,204,67,22159.82,22-06-2025
SKU11366,Office Chair,Electronics,NextGen Systems,Nagpur WH,149,2,150,1,59,25189.39,14-01-2024
SKU11367,Cisco Switch,IT Equipment,TechNova Pvt Ltd,Nagpur WH,360,139,34,465,55,13781.27,28-02-2024
SKU11368,LG LED Screen,office supplies,,Delhi WH,342,15,367,-10,80,8771.17,25-10-2025
SKU11369,Epson Projector,Electronics,Global Traders,Pune WH,434,279,106,607,24,43558.57,14-05-2024
SKU11370,APC UPS,office supplies,TechNova Pvt Ltd,Nagpur WH,92,214,61,245,27,4964.03,11-07-2025
SKU11371,Dell Laptop,Electronic,NextGen Systems,Pune WH,192,99,335,-44,98,45295.66,23-08-2025
SKU11372,HP Scanner,IT Equipment,TechNova Pvt Ltd,Mumbai WH,419,187,528,78,21,9727.7,28-05-2025
SKU11373,APC UPS,Electronics,Apex Distributors,Bengaluru WH,125,136,42,219,42,10014.3,01-06-2025
SKU11374,Logitech Webcam,Electronic,NextGen Systems,Mumbai WH,259,88,325,22,20,17138.48,04-08-2025
SKU11375,Dell Mouse,Electronics,Global Traders,Mumbai WH,478,44,474,48,31,9364.38,28-08-2025
SKU11376,Dell Laptop,electronics,NextGen Systems,Delhi WH,370,10,392,-12,41,4155.62,09-09-2024
SKU11377,HP Monitor,IT Equipment,Apex Distributors,Pune WH,207,97,67,237,59,14020.27,01-08-2025
SKU11378,Seagate Hard Drive,electronics,Global Traders,Nagpur WH,211,211,115,307,44,13041.77,26-03-2025
SKU11379,Office Desk,Electronic,NextGen Systems,Bengaluru WH,185,47,250,-18,65,22538.69,08-10-2025
SKU11379,HP Scanner,electronics,Vertex Solutions,Delhi WH,401,87,37,451,94,17411.38,29-11-2025
SKU11381,Dell Docking Station,Office Supplies,Apex Distributors,Mumbai WH,457,147,212,392,63,25712.3,03-08-2024
SKU11382,HP Monitor,Electronics,Global Traders,Delhi WH,182,111,239,54,53,7076.78,23-08-2025
SKU11383,Office Desk,Electronics,NextGen Systems,Mumbai WH,215,190,288,117,68,31510.66,09-01-2024
SKU11384,Office Chair,office supplies,Prime Supplies,Pune WH,131,215,243,103,62,45666.13,09-11-2024
SKU11385,Dell Laptop,IT Equipment,,Bengaluru WH,133,239,279,93,43,28840.66,21-03-2025
SKU11386,Seagate Hard Drive,office supplies,NextGen Systems,Bengaluru WH,424,204,484,144,51,16960.13,25-11-2025
SKU11387,Dell Docking Station,Electronics,,Delhi WH,255,153,20,388,49,38726.22,14-08-2025
SKU11388,TP-Link Router,Electronic,Vertex Solutions,Bengaluru WH,255,14,83,186,85,37617.32,13-05-2024
SKU11389,Logitech Webcam,electronics,NextGen Systems,Delhi WH,389,170,55,504,31,19860.09,16-04-2025
SKU11390,Logitech Webcam,Electronic,Prime Supplies,Pune WH,50,75,51,74,42,11885.56,27-07-2024
SKU11391,Blue Yeti Microphone,Electronic,TechNova Pvt Ltd,Delhi WH,273,46,125,194,39,8050.56,12-04-2024
SKU11392,Cisco Switch,office supplies,,Delhi WH,291,281,403,169,47,35340.58,08-04-2024
SKU11393,HP Scanner,Electronic,Apex Distributors,Delhi WH,248,65,162,151,37,29887.25,30-06-2025
SKU11394,Dell Laptop,electronics,Global Traders,Pune WH,86,177,250,13,95,18519.72,14-12-2024
SKU11395,HP Scanner,Electronics,Vertex Solutions,Pune WH,306,0,312,-6,96,25047.49,15-02-2024
SKU11396,Office Chair,IT Equipment,Global Traders,Delhi WH,158,154,222,90,31,7622.3,14-11-2024
SKU11397,Lenovo Tablet,electronics,Global Traders,Delhi WH,248,246,35,459,53,34148.75,18-04-2024
SKU11398,HP Scanner,Electronics,Global Traders,Nagpur WH,288,42,177,153,32,6524.1,03-06-2025
SKU11399,HP Scanner,IT Equipment,TechNova Pvt Ltd,Nagpur WH,246,232,11,467,82,21306.56,11-10-2025
SKU11400,Epson Projector,IT Equipment,NextGen Systems,Bengaluru WH,109,230,257,82,,48591.34,24-04-2024
SKU11401,HP Scanner,office supplies,Prime Supplies,Pune WH,452,91,434,109,88,447.14,25-12-2025
SKU11402,LG LED Screen,office supplies,,Delhi WH,352,132,202,282,85,2522.33,15-10-2024
SKU11403,Epson Projector,Electronics,NextGen Systems,Nagpur WH,70,62,125,7,78,21342.56,22-11-2025
SKU11404,Logitech Webcam,Electronic,,Mumbai WH,201,12,136,77,42,22393.83,31-10-2024
SKU11405,Epson Projector,office supplies,TechNova Pvt Ltd,Bengaluru WH,375,18,305,88,34,36960.15,11-09-2024
SKU11406,Canon Printer,office supplies,Global Traders,Delhi WH,139,43,136,46,32,21611.92,08-10-2024
SKU11407,Samsung SSD,office supplies,,Mumbai WH,226,234,352,108,99,3919.15,16-01-2025
SKU11408,HP Scanner,Office Supplies,Prime Supplies,Nagpur WH,69,75,155,-11,32,46379.28,05-11-2024
SKU11409,Seagate Hard Drive,office supplies,Prime Supplies,Delhi WH,266,205,22,449,43,48261.49,15-07-2024
SKU11410,Dell Docking Station,Office Supplies,Vertex Solutions,Mumbai WH,342,133,310,165,98,18774.4,29-04-2025
SKU11411,Seagate Hard Drive,Office Supplies,TechNova Pvt Ltd,Bengaluru WH,160,223,140,243,43,19993.66,04-07-2024
SKU11412,Lenovo Tablet,electronics,TechNova Pvt Ltd,Delhi WH,397,145,279,263,20,32894.92,08-10-2024
SKU11413,Dell Mouse,electronics,Vertex Solutions,Mumbai WH,186,236,306,116,60,35479.52,14-08-2024
SKU11414,Lenovo Tablet,office supplies,NextGen Systems,Bengaluru WH,82,147,235,-6,95,19513.07,25-07-2025
SKU11415,Epson Projector,IT Equipment,Global Traders,Delhi WH,56,175,174,57,60,42732.36,25-05-2025
SKU11416,HP Scanner,Electronic,,Mumbai WH,157,272,357,72,41,33068.85,08-08-2025
SKU11417,Logitech Keyboard,electronics,NextGen Systems,Nagpur WH,90,249,287,52,64,14661.97,18-11-2024
SKU11418,LG LED Screen,Office Supplies,Global Traders,Bengaluru WH,281,239,30,490,39,17646.16,17-03-2025
SKU11419,Cisco Switch,electronics,,Bengaluru WH,262,11,145,128,91,6671.7,13-09-2025
SKU11420,JBL Headset,electronics,Prime Supplies,Bengaluru WH,485,63,99,449,70,14538.51,11-06-2024
SKU11421,Epson Projector,electronics,,Bengaluru WH,442,205,563,84,72,14016.1,06-01-2025
SKU11422,Dell Docking Station,Office Supplies,,Pune WH,372,54,340,86,60,42966.92,21-05-2025
SKU11423,TP-Link Router,electronics,,Nagpur WH,437,237,293,381,77,266.54,08-12-2024
SKU11424,Dell Mouse,IT Equipment,,Delhi WH,440,237,671,6,42,20573.66,13-10-2025
SKU11425,LG LED Screen,Office Supplies,Prime Supplies,Bengaluru WH,-64,114,35,15,98,28572.18,22-02-2025
SKU11426,Office Desk,office supplies,,Mumbai WH,61,166,127,100,41,47597.12,24-01-2024
SKU11427,JBL Headset,electronics,,Nagpur WH,430,199,565,64,85,36180.7,02-09-2024
SKU11428,Office Chair,electronics,Apex Distributors,Mumbai WH,139,241,364,16,45,44732.84,30-07-2024
SKU11429,LG LED Screen,IT Equipment,Vertex Solutions,Pune WH,345,236,470,111,51,48642.98,27-05-2025
SKU11430,Office Chair,electronics,Vertex Solutions,Delhi WH,378,56,411,23,97,36130.11,12-03-2024
SKU11431,Dell Docking Station,IT Equipment,,Mumbai WH,53,16,87,-18,72,39173.83,23-09-2024
SKU11432,Blue Yeti Microphone,office supplies,TechNova Pvt Ltd,Delhi WH,416,275,123,568,97,24092.3,02-03-2024
SKU11433,Epson Projector,IT Equipment,,Delhi WH,199,203,424,-22,25,39392.43,16-04-2024
SKU11434,TP-Link Router,Electronic,,Nagpur WH,124,134,296,-38,34,7183.31,05-09-2024
SKU11435,Dell Mouse,Electronic,Prime Supplies,Delhi WH,457,247,215,489,53,44969.85,18-05-2025
SKU11436,Logitech Webcam,office supplies,,Nagpur WH,435,125,266,294,63,39389.96,17-12-2025
SKU11437,HP Monitor,electronics,Global Traders,Bengaluru WH,182,290,281,191,96,14492.68,14-08-2024
SKU11438,Logitech Webcam,Electronic,Global Traders,Bengaluru WH,500,189,577,112,66,31731.34,01-05-2025
SKU11439,Canon Printer,office supplies,Global Traders,Pune WH,415,225,689,-49,57,30411.73,28-01-2025
SKU11439,Office Desk,Electronic,Global Traders,Bengaluru WH,181,116,14,283,47,702.13,07-01-2025
SKU11441,Cisco Switch,Office Supplies,Global Traders,Nagpur WH,419,260,529,150,71,32228.19,24-08-2025
SKU11442,Epson Projector,IT Equipment,,Pune WH,486,256,321,421,86,43552.03,08-05-2025
SKU11443,Logitech Keyboard,Electronic,Vertex Solutions,Nagpur WH,139,247,194,192,21,10400.82,02-06-2024
SKU11444,Cisco Switch,IT Equipment,TechNova Pvt Ltd,Bengaluru WH,192,61,100,153,65,44916.92,26-07-2024
SKU11445,Dell Mouse,Electronic,Prime Supplies,Nagpur WH,236,16,204,48,100,27708.9,01-07-2025
SKU11446,APC UPS,Office Supplies,Vertex Solutions,Pune WH,483,275,81,677,27,12878.0,06-07-2024
SKU11447,TP-Link Router,Electronics,Apex Distributors,Bengaluru WH,403,125,233,295,78,13946.08,13-07-2024
SKU11448,Dell Docking Station,Electronic,TechNova Pvt Ltd,Pune WH,425,32,463,-6,36,11456.55,22-08-2025
SKU11449,Dell Mouse,Office Supplies,TechNova Pvt Ltd,Nagpur WH,439,297,488,248,79,39521.8,15-03-2024
SKU11450,APC UPS,Electronics,,Pune WH,150,244,59,335,,5083.81,26-08-2025
SKU11451,Dell Laptop,Office Supplies,,Mumbai WH,160,249,153,256,92,36027.07,29-03-2025
SKU11452,Seagate Hard Drive,IT Equipment,Apex Distributors,Delhi WH,448,99,467,80,20,31593.3,02-12-2024
SKU11453,Logitech Webcam,Electronic,Vertex Solutions,Nagpur WH,309,247,526,30,56,13836.89,28-07-2025
SKU11454,TP-Link Router,IT Equipment,TechNova Pvt Ltd,Nagpur WH,307,158,450,15,34,44679.02,05-06-2025
